blkgrp,households,area_median_income,blkgrp_median_income_owners,blkgrp_median_income_renters,avg_hh_size_owners,avg_hh_size_renters,commuters_per_hh_owners,commuters_per_hh_renters,pct_renters,gross_hh_density,median_rooms_per_owner_unit,median_rooms_per_renter_unit,pct_detatched_single_family_unit,median_commute_distance,block_denstiy,employment_access_index,local_job_density,local_retail_job_density,retail_access_index,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent
'110010099032',350,89826.00000,57159.71014,49328.11764,1.67000,2.60000,0.80202,0.95481,0.24857,6.67830,6.20000,7.20000,31.81818,5.98177,0.17173,43676.16823,0.10046,0.01153,3396.43754,89826.00000,4.00000,2.00000,37.36627,23.37853,13.98774,2.08271,22175.64000,311.76170,37.49408,23.37853,14.11555,2.12000,22175.64000,290.96238,36.97989,23.37853,13.60136,1.97000,22175.64000,374.63783,11720.00000,1.00000,1.00000,139.71413,89.47401,50.24012,0.88497,13981.68000,267.43001,136.61978,87.03072,49.58906,0.88000,13981.68000,226.30407,149.06831,96.86007,52.20825,0.90000,13981.68000,391.75327,44913.00000,1.00000,1.00000,54.07971,38.08804,15.99167,1.15746,13946.04000,254.62332,55.24973,39.43624,15.81349,1.15000,13946.04000,218.69721,50.54274,34.01242,16.53031,1.18000,13946.04000,363.22754,121265.00000,1.00000,1.00000,24.68922,17.31745,7.37178,1.35746,13888.80000,244.66377,24.62412,17.31745,7.30667,1.35000,13888.80000,212.99207,24.88605,17.31745,7.56860,1.38000,13888.80000,340.40696,71861.00000,2.00000,0.00000,37.08643,29.22308,7.86334,1.28023,1094.04000,322.64495,37.24144,29.22308,8.01836,1.32000,1094.04000,292.86409,36.61782,29.22308,7.39474,1.16000,1094.04000,412.67213,44913.00000,3.00000,1.00000,67.03639,46.75706,20.27933,1.58774,15194.52000,325.98653,67.29649,46.75706,20.53942,1.63000,15194.52000,298.56924,66.25013,46.75706,19.49306,1.46000,15194.52000,408.86870,71861.00000,3.00000,1.00000,42.86920,29.22308,13.64611,1.68023,15490.44000,322.19397,43.03284,29.22308,13.80976,1.72000,15490.44000,296.66752,42.37451,29.22308,13.15143,1.56000,15490.44000,399.36012,134739.00000,4.00000,2.00000,26.18477,15.58569,10.59908,2.17271,22734.00000,307.96914,26.28601,15.58569,10.70032,2.21000,22734.00000,289.06066,25.87872,15.58569,10.29304,2.06000,22734.00000,365.12926
'110010099041',330,89826.00000,73443.28375,32321.03419,1.55000,2.12000,1.19167,0.70906,0.77273,6.29398,5.60000,4.30000,8.83621,5.91715,0.19073,47268.11617,0.73110,0.03570,3561.43178,89826.00000,4.00000,2.00000,30.85017,18.44475,12.40542,1.80773,20183.04000,317.75927,43.78883,30.05811,13.73072,2.14000,20183.04000,247.22293,27.04468,15.02906,12.01562,1.71000,20183.04000,338.50525,11720.00000,1.00000,1.00000,127.10219,85.05275,42.04945,0.69682,11757.96000,315.85755,124.12164,78.32765,45.79400,0.89000,11757.96000,180.66291,127.97882,87.03072,40.94811,0.64000,11757.96000,355.62068,44913.00000,1.00000,1.00000,45.89105,31.98912,13.90193,0.97682,12156.48000,292.08612,53.66599,38.55454,15.11146,1.17000,12156.48000,173.05605,43.60430,30.05811,13.54619,0.92000,12156.48000,327.09496,121265.00000,1.00000,1.00000,20.24331,13.66279,6.58052,1.17682,12790.44000,273.15541,29.41921,22.26529,7.15392,1.37000,12790.44000,167.35091,17.54452,11.13264,6.41188,1.12000,12790.44000,304.27438,71861.00000,2.00000,0.00000,29.16392,23.05587,6.10805,0.99773,0.00000,347.14941,45.27760,37.57254,7.70507,1.33000,0.00000,247.22293,24.42461,18.78627,5.63834,0.90000,0.00000,376.53955,44913.00000,3.00000,1.00000,51.45520,34.36341,17.09180,1.30000,13016.16000,345.93922,68.60612,49.00140,19.60472,1.64000,13016.16000,254.82979,46.41082,30.05811,16.35271,1.20000,13016.16000,372.73612,71861.00000,3.00000,1.00000,34.73892,23.05587,11.68305,1.40000,13592.88000,337.72727,50.92128,37.57254,13.34874,1.74000,13592.88000,251.02636,29.97940,18.78627,11.19314,1.30000,13592.88000,363.22754,134739.00000,4.00000,2.00000,21.76193,12.29650,9.46542,1.89545,21083.76000,309.54732,30.49188,20.03874,10.45314,2.22000,21083.76000,243.41950,19.19429,10.01937,9.17492,1.80000,21083.76000,328.99667
'110010099042',370,89826.00000,50204.79520,22094.20412,2.74000,2.00000,1.20582,0.71748,0.65946,7.04133,5.40000,4.20000,11.66667,5.97813,0.19031,45658.12139,0.62795,0.01675,3495.43236,89826.00000,4.00000,2.00000,32.78767,20.14706,12.64061,1.83962,20478.96000,340.87982,43.75227,30.05811,13.69415,2.11000,20478.96000,268.14180,27.12563,15.02906,12.09657,1.70000,20478.96000,378.44126,11720.00000,1.00000,1.00000,133.26780,89.93469,43.33311,0.71173,12198.60000,329.50037,161.37532,115.18771,46.18760,0.87000,12198.60000,201.58178,118.75326,76.89420,41.85907,0.63000,12198.60000,395.55669,44913.00000,1.00000,1.00000,47.03482,32.91510,14.11973,0.98173,12478.32000,306.84427,53.50852,38.44767,15.06085,1.14000,12478.32000,193.97492,43.69185,30.05811,13.63374,0.90000,12478.32000,365.12926,121265.00000,1.00000,1.00000,21.56489,14.92376,6.64113,1.18173,12922.20000,291.75390,29.35829,22.26529,7.09300,1.34000,12922.20000,190.17149,17.54043,11.13264,6.40779,1.10000,12922.20000,344.21039,71861.00000,2.00000,0.00000,31.50271,25.18375,6.31895,1.02962,0.00000,365.96190,45.15754,37.57254,7.58501,1.30000,0.00000,268.14180,24.45144,18.78627,5.66517,0.89000,0.00000,416.47556,44913.00000,3.00000,1.00000,54.04187,36.46358,17.57829,1.33303,13385.52000,366.04414,68.44102,48.86781,19.57321,1.61000,13385.52000,275.74866,46.60623,30.05811,16.54812,1.19000,13385.52000,412.67213,71861.00000,3.00000,1.00000,37.16008,25.18375,11.97632,1.43303,13885.56000,357.87190,50.87861,37.57254,13.30607,1.71000,13885.56000,273.84694,30.07592,18.78627,11.28965,1.29000,13885.56000,401.26184,134739.00000,4.00000,2.00000,23.03029,13.43137,9.59891,1.91962,21285.72000,333.96169,30.44686,20.03874,10.40812,2.19000,21285.72000,266.24008,19.20042,10.01937,9.18104,1.78000,21285.72000,368.93269
'110010099051',526,89826.00000,52079.90019,25160.74871,2.53000,2.18000,1.19656,0.76327,0.77186,11.45019,6.30000,4.70000,17.34007,6.04883,0.28299,44235.14291,0.48624,0.01022,3444.43474,89826.00000,4.00000,2.00000,31.74898,19.51174,12.23724,1.76582,19469.16000,414.46538,36.86328,23.37853,13.48474,2.09000,19469.16000,317.58638,30.23736,18.36885,11.86851,1.67000,19469.16000,443.09957,11720.00000,1.00000,1.00000,144.14663,102.83757,41.30906,0.65703,11235.24000,412.49136,223.90175,179.18089,44.72086,0.85000,11235.24000,251.02636,120.57369,80.27304,40.30065,0.60000,11235.24000,460.21500,44913.00000,1.00000,1.00000,52.61556,39.02348,13.59208,0.93475,11481.48000,387.27013,61.41258,46.75706,14.65551,1.12000,11481.48000,243.41950,50.01546,36.73769,13.27776,0.88000,11481.48000,429.78756,121265.00000,1.00000,1.00000,20.85540,14.45315,6.40224,1.13475,11872.44000,370.25593,24.23446,17.31745,6.91702,1.32000,11872.44000,239.61607,19.85666,13.60656,6.25009,1.08000,11872.44000,408.86870,71861.00000,2.00000,0.00000,30.47909,24.38961,6.08948,0.95810,0.00000,443.82265,36.85421,29.22308,7.63112,1.29000,0.00000,317.58638,28.59481,22.96099,5.63382,0.86000,0.00000,481.13386,44913.00000,3.00000,1.00000,55.88822,39.02348,16.86473,1.26038,12484.80000,442.62233,66.04617,46.75706,19.28910,1.60000,12484.80000,325.19324,52.88586,36.73769,16.14817,1.16000,12484.80000,477.33043,71861.00000,3.00000,1.00000,35.88151,24.38961,11.49190,1.35810,12963.24000,433.38130,42.28938,29.22308,13.06629,1.69000,12963.24000,323.29153,33.98755,22.96099,11.02656,1.26000,12963.24000,465.92015,134739.00000,4.00000,2.00000,22.32509,13.00783,9.31726,1.85354,20250.00000,406.69221,25.83738,15.58569,10.25169,2.17000,20250.00000,315.68467,21.28697,12.24590,9.04108,1.76000,20250.00000,433.59099
'110010099052',226,89826.00000,79603.31825,38457.81348,2.61000,1.51000,1.27470,0.81311,0.39381,6.39927,5.90000,5.00000,2.79503,6.35607,0.25484,42361.16059,0.43771,0.01060,3405.43671,89826.00000,4.00000,2.00000,38.51165,25.45482,13.05683,1.93792,20645.28000,314.28784,43.57830,30.05811,13.52019,2.06000,20645.28000,273.84694,30.71241,18.36885,12.34357,1.75000,20645.28000,376.53955,11720.00000,1.00000,1.00000,128.26995,82.68598,45.58397,0.76487,13055.04000,281.83246,126.09257,79.86348,46.22908,0.82000,13055.04000,209.18864,131.62166,87.03072,44.59094,0.68000,13055.04000,393.65498,44913.00000,1.00000,1.00000,53.03602,38.30875,14.72726,1.03881,13146.84000,265.98764,54.27053,39.32937,14.94116,1.09000,13146.84000,201.58178,51.13570,36.73769,14.39801,0.96000,13146.84000,365.12926,121265.00000,1.00000,1.00000,25.71583,18.85544,6.86040,1.23881,13291.56000,254.29126,29.24113,22.26529,6.97585,1.29000,13291.56000,195.87663,20.28925,13.60656,6.68269,1.16000,13291.56000,344.21039,71861.00000,2.00000,0.00000,38.73909,31.81843,6.92066,1.13398,432.00000,330.41875,45.06486,37.57254,7.49232,1.26000,432.00000,275.74866,29.00166,22.96099,6.04067,0.94000,432.00000,414.57384,44913.00000,3.00000,1.00000,63.31634,44.75496,18.56138,1.44004,13903.92000,332.37937,69.43289,49.96326,19.46963,1.57000,13903.92000,281.45380,53.90099,36.73769,17.16330,1.24000,13903.92000,410.77041,71861.00000,3.00000,1.00000,44.37951,31.81843,12.56108,1.53398,14281.92000,327.48203,50.71895,37.57254,13.14642,1.66000,14281.92000,279.55209,34.62105,22.96099,11.66005,1.34000,14281.92000,401.26184,134739.00000,4.00000,2.00000,26.87911,16.96988,9.90924,2.02186,21303.00000,310.13940,30.29225,20.03874,10.25351,2.14000,21303.00000,271.94523,21.62518,12.24590,9.37928,1.84000,21303.00000,368.93269
'110010099053',266,89826.00000,66533.77815,32143.68052,4.74000,2.19000,1.05122,0.67055,0.65414,10.33056,7.30000,4.30000,26.55889,6.50186,0.27186,43845.11921,0.56215,0.03748,3438.43213,89826.00000,4.00000,2.00000,35.98059,23.27116,12.70943,1.85256,20115.00000,393.84086,46.43919,32.54292,13.89627,2.16000,20115.00000,304.27438,30.45075,18.36885,12.08191,1.69000,20115.00000,441.19785,11720.00000,1.00000,1.00000,127.46318,83.75119,43.71200,0.72376,11805.48000,382.67365,129.25355,81.80887,47.44468,0.92000,11805.48000,239.61607,126.51655,84.77816,41.73839,0.62000,11805.48000,458.31329,44913.00000,1.00000,1.00000,52.20884,37.95749,14.25134,1.00030,11983.68000,361.38302,55.66304,40.26451,15.39853,1.19000,11983.68000,232.00922,50.38248,36.73769,13.64478,0.90000,11983.68000,429.78756,121265.00000,1.00000,1.00000,23.81696,17.14550,6.67146,1.20030,12265.56000,345.72605,31.05456,23.83870,7.21586,1.39000,12265.56000,226.30407,19.99018,13.60656,6.38362,1.10000,12265.56000,408.86870,71861.00000,2.00000,0.00000,36.19265,29.69530,6.49735,1.04256,0.00000,419.37818,50.36488,42.43192,7.93296,1.35000,0.00000,306.17610,28.69928,22.96099,5.73829,0.88000,0.00000,479.23215,44913.00000,3.00000,1.00000,59.54115,41.72779,17.81336,1.35256,13142.52000,418.86343,71.17143,51.16559,20.00584,1.66000,13142.52000,311.88124,53.39181,36.73769,16.65412,1.19000,13142.52000,475.42872,71861.00000,3.00000,1.00000,40.90778,28.82896,12.07881,1.44602,13576.68000,411.98580,53.49964,39.92708,13.57256,1.76000,13576.68000,309.97953,34.25001,22.96099,11.28902,1.28000,13576.68000,465.92015,134739.00000,4.00000,2.00000,26.14049,16.48132,9.65917,1.93910,20841.84000,388.20721,35.04020,24.49180,10.54840,2.24000,20841.84000,302.37267,21.43490,12.24590,9.18900,1.78000,20841.84000,433.59099
'110010099061',598,89826.00000,51687.46511,27585.00767,2.44000,2.37000,1.01774,0.94533,0.44649,9.75922,5.10000,3.60000,10.85482,5.70935,0.14688,49649.10744,0.71467,0.02642,3609.43080,89826.00000,4.00000,2.00000,36.12498,23.37853,12.74644,1.84140,20510.28000,397.46477,36.82169,23.37853,13.44316,2.02000,20510.28000,349.91554,35.26126,23.37853,11.88273,1.62000,20510.28000,456.41157,11720.00000,1.00000,1.00000,131.33746,87.85223,43.48524,0.67177,12700.80000,368.26486,142.45782,97.26962,45.18819,0.77000,12700.80000,283.35552,117.55156,76.17747,41.37408,0.55000,12700.80000,473.52700,44913.00000,1.00000,1.00000,47.91825,33.84371,14.07453,0.94624,12727.80000,352.37059,54.17642,39.56984,14.60659,1.04000,12727.80000,277.65037,40.15998,26.74504,13.41494,0.83000,12727.80000,445.00128,121265.00000,1.00000,1.00000,23.86390,17.31745,6.54646,1.14624,12768.84000,339.87270,24.12229,17.31745,6.80484,1.24000,12768.84000,271.94523,23.54359,17.31745,6.22614,1.03000,12768.84000,424.08242,71861.00000,2.00000,0.00000,35.65003,29.22308,6.42694,1.03140,0.00000,414.44664,36.48647,29.22308,7.26339,1.21000,0.00000,349.91554,34.61309,29.22308,5.39000,0.81000,0.00000,494.44587,44913.00000,3.00000,1.00000,64.62751,46.75706,17.87044,1.33694,13620.96000,416.95894,65.94680,46.75706,19.18974,1.52000,13620.96000,357.52240,62.99197,46.75706,16.23491,1.11000,13620.96000,490.64244,71861.00000,3.00000,1.00000,41.34760,29.22308,12.12452,1.43694,13956.84000,411.66085,42.22545,29.22308,13.00237,1.62000,13956.84000,355.62068,40.25933,29.22308,11.03625,1.21000,13956.84000,481.13386,134739.00000,4.00000,2.00000,25.24534,15.58569,9.65965,1.92587,21117.24000,393.01577,25.76499,15.58569,10.17930,2.10000,21117.24000,348.01382,24.60114,15.58569,9.01545,1.71000,21117.24000,448.80471
'110010099071',301,89826.00000,53761.84229,18934.45209,3.25000,3.09000,1.12154,0.69098,0.49834,8.72274,5.90000,5.20000,9.56522,5.16456,0.14490,50843.04810,0.44377,0.00248,3639.42424,89826.00000,4.00000,2.00000,38.51334,25.45932,13.05402,1.91053,20582.64000,393.45912,46.15251,32.50284,13.64967,2.07000,20582.64000,334.70182,30.82325,18.36885,12.45440,1.75000,20582.64000,452.60814,11720.00000,1.00000,1.00000,146.45052,100.74779,45.70273,0.75525,12617.64000,368.59783,161.74069,115.18771,46.55298,0.83000,12617.64000,268.14180,131.05841,86.21160,44.84681,0.68000,12617.64000,469.72358,44913.00000,1.00000,1.00000,53.23703,38.48015,14.75688,1.03023,12713.76000,350.56629,55.25211,40.21107,15.04104,1.10000,12713.76000,260.53494,51.20852,36.73769,14.47082,0.96000,12713.76000,441.19785,121265.00000,1.00000,1.00000,25.58281,18.71977,6.86304,1.23023,12866.04000,337.28588,30.81834,23.79912,7.01923,1.30000,12866.04000,256.73151,20.31237,13.60656,6.70580,1.16000,12866.04000,418.37727,71861.00000,2.00000,0.00000,39.50090,32.70367,6.79723,1.10053,0.00000,412.41309,49.88517,42.38182,7.50335,1.26000,0.00000,334.70182,29.04740,22.96099,6.08641,0.94000,0.00000,490.64244,44913.00000,3.00000,1.00000,62.34974,43.93540,18.41434,1.40555,13585.32000,414.33376,70.62451,51.08543,19.53907,1.57000,13585.32000,342.30868,54.01981,36.73769,17.28211,1.24000,13585.32000,486.83901,71861.00000,3.00000,1.00000,43.93953,31.44709,12.49244,1.50555,13966.56000,408.64125,53.12175,39.87698,13.24477,1.67000,13966.56000,340.40696,34.69609,22.96099,11.73509,1.34000,13966.56000,477.33043,134739.00000,4.00000,2.00000,28.28827,18.38919,9.89908,1.99551,21244.68000,387.76661,34.83563,24.49180,10.34383,2.15000,21244.68000,332.80010,21.69726,12.24590,9.45137,1.84000,21244.68000,443.09957
'110010099072',737,89826.00000,51324.90926,18076.18553,1.65000,2.45000,1.01613,0.62604,0.85889,9.11235,6.30000,4.30000,4.91228,5.63635,0.08655,49614.07474,0.60607,0.01473,3629.42719,89826.00000,4.00000,2.00000,24.48137,12.19137,12.29001,1.74632,20149.56000,414.75963,37.26928,23.37853,13.89075,2.15000,20149.56000,323.29153,22.38036,10.35335,12.02701,1.68000,20149.56000,429.78756,11720.00000,1.00000,1.00000,122.36236,80.43517,41.92719,0.65233,11648.88000,420.33576,134.18395,87.03072,47.15324,0.91000,11648.88000,258.63322,120.42011,79.35154,41.06857,0.61000,11648.88000,446.90300,44913.00000,1.00000,1.00000,37.34374,23.61737,13.72637,0.92233,12023.64000,393.12859,56.72694,41.33324,15.39370,1.18000,12023.64000,251.02636,34.15913,20.70670,13.45243,0.88000,12023.64000,416.47556,121265.00000,1.00000,1.00000,15.53939,9.03065,6.50874,1.13092,12616.56000,374.35657,24.57436,17.31745,7.25692,1.38000,12616.56000,245.32122,14.05497,7.66915,6.38582,1.09000,12616.56000,395.55669,71861.00000,2.00000,0.00000,21.21855,15.23917,5.97939,0.93632,0.00000,447.69516,37.14045,29.22308,7.91737,1.34000,0.00000,325.19324,18.60263,12.94165,5.66098,0.87000,0.00000,467.82186,44913.00000,3.00000,1.00000,41.20211,24.38273,16.81938,1.23773,12816.36000,445.23351,66.61094,46.75706,19.85388,1.65000,12816.36000,330.89839,37.02752,20.70670,16.32082,1.17000,12816.36000,464.01843,71861.00000,3.00000,1.00000,26.72831,15.23917,11.48914,1.33773,13376.88000,435.16500,42.72985,29.22308,13.50677,1.75000,13376.88000,328.99667,24.09931,12.94165,11.15765,1.27000,13376.88000,452.60814,134739.00000,4.00000,2.00000,17.46451,8.12758,9.33694,1.82632,21029.76000,406.32448,26.14827,15.58569,10.56258,2.23000,21029.76000,321.38981,16.03780,6.90223,9.13557,1.76000,21029.76000,420.27899
'110010101001',1266,89826.00000,140007.28843,63612.82413,1.39000,1.42000,1.10927,1.06338,0.63823,12.99482,2.40000,2.60000,0.00000,1.03673,0.30793,446008.74284,227.93644,7.29083,12054.39031,89826.00000,4.00000,2.00000,41.56907,31.14552,10.42354,1.56618,14533.56000,441.23691,43.74235,33.06392,10.67843,1.63000,14533.56000,427.88585,40.33718,30.05811,10.27907,1.53000,14533.56000,448.80471,11720.00000,1.00000,1.00000,145.42913,115.18771,30.24142,0.43468,8050.32000,428.76911,143.35930,115.18771,28.17158,0.39000,8050.32000,363.22754,146.60238,115.18771,31.41467,0.46000,8050.32000,465.92015,44913.00000,1.00000,1.00000,43.07233,32.60121,10.47112,0.71106,8157.24000,406.59746,50.78968,40.90575,9.88393,0.66000,8157.24000,355.62068,38.69789,27.89393,10.80396,0.74000,8157.24000,435.49271,121265.00000,1.00000,1.00000,28.04015,22.97412,5.06604,0.91106,8326.80000,391.18245,29.05591,24.22463,4.83128,0.86000,8326.80000,349.91554,27.46439,22.26529,5.19910,0.94000,8326.80000,414.57384,71861.00000,2.00000,0.00000,44.63899,39.57820,5.06079,0.75979,0.00000,466.19954,48.48376,43.11657,5.36719,0.83000,0.00000,429.78756,42.45965,37.57254,4.88711,0.72000,0.00000,486.83901,44913.00000,3.00000,1.00000,54.03718,40.12535,13.91184,1.06979,8866.80000,465.83603,66.38716,51.99385,14.39330,1.14000,8866.80000,435.49271,47.03683,33.39790,13.63893,1.03000,8866.80000,483.03558,71861.00000,3.00000,1.00000,48.19586,38.65994,9.53592,1.15979,9255.60000,457.86565,50.44528,40.57834,9.86694,1.23000,9255.60000,433.59099,46.92082,37.57254,9.34829,1.12000,9255.60000,471.62529,134739.00000,4.00000,2.00000,30.44733,22.44877,7.99857,1.65618,15204.24000,434.48026,34.89819,26.70051,8.19768,1.72000,15204.24000,425.98413,27.92445,20.03874,7.88570,1.62000,15204.24000,439.29614
'110010101002',512,89826.00000,85096.70611,38664.00000,1.39000,1.48000,0.85367,0.81836,1.00000,11.17025,1.40000,1.40000,0.00000,1.54572,0.17454,430784.73098,222.21372,5.03086,12512.38899,89826.00000,4.00000,2.00000,28.48592,18.36885,10.11707,1.47000,15496.92000,389.85155,43.90953,32.78338,11.12614,1.71000,15496.92000,370.83440,28.48592,18.36885,10.11707,1.47000,15496.92000,389.85155,11720.00000,1.00000,1.00000,126.16376,97.26962,28.89414,0.40000,7985.52000,406.96698,111.74913,82.42321,29.32593,0.46000,7985.52000,306.17610,126.16376,97.26962,28.89414,0.40000,7985.52000,406.96698,44913.00000,1.00000,1.00000,46.87757,36.73769,10.13988,0.67000,8419.68000,376.53955,51.02351,40.55841,10.46510,0.74000,8419.68000,298.56924,46.87757,36.73769,10.13988,0.67000,8419.68000,376.53955,121265.00000,1.00000,1.00000,18.63889,13.60656,5.03232,0.88000,9110.88000,355.62068,29.18141,24.00693,5.17448,0.94000,9110.88000,292.86409,18.63889,13.60656,5.03232,0.88000,9110.88000,355.62068,71861.00000,2.00000,0.00000,27.40356,22.96099,4.44257,0.66000,0.00000,427.88585,48.37982,42.74920,5.63062,0.90000,0.00000,372.73612,27.40356,22.96099,4.44257,0.66000,0.00000,427.88585,44913.00000,3.00000,1.00000,49.70680,36.73769,12.96911,0.96000,9130.32000,422.18070,66.43194,51.53964,14.89230,1.21000,9130.32000,378.44126,49.70680,36.73769,12.96911,0.96000,9130.32000,422.18070,71861.00000,3.00000,1.00000,31.98386,22.96099,9.02287,1.06000,9729.72000,412.67213,50.51462,40.21096,10.30366,1.31000,9729.72000,376.53955,31.98386,22.96099,9.02287,1.06000,9729.72000,412.67213,134739.00000,4.00000,2.00000,20.04273,12.24590,7.79683,1.56000,16426.80000,380.34298,35.00411,26.46895,8.53516,1.79000,16426.80000,368.93269,20.04273,12.24590,7.79683,1.56000,16426.80000,380.34298
'110010102001',635,89826.00000,106096.73219,65040.39770,1.62000,2.26000,0.90449,1.10637,0.37165,7.40039,5.80000,4.60000,3.84068,2.24640,0.25639,280496.66861,67.78653,0.67539,6811.38215,89826.00000,4.00000,2.00000,42.31475,30.62271,11.69204,1.78682,16617.96000,375.57821,46.82857,34.90749,11.92108,1.85000,16617.96000,348.01382,34.68333,23.37853,11.30480,1.68000,16617.96000,422.18070,11720.00000,1.00000,1.00000,144.72099,108.52839,36.19260,0.61000,9390.60000,341.31140,150.65960,115.18771,35.47188,0.61000,9390.60000,283.35552,134.68072,97.26962,37.41109,0.61000,9390.60000,439.29614,44913.00000,1.00000,1.00000,50.72158,38.60903,12.11255,0.88000,9426.24000,325.22319,55.12881,43.17681,11.95200,0.88000,9426.24000,275.74866,43.27036,30.88638,12.38398,0.88000,9426.24000,408.86870,121265.00000,1.00000,1.00000,28.26237,22.49697,5.76540,1.08000,9484.56000,313.86382,31.27329,25.56055,5.71274,1.08000,9484.56000,270.04351,23.17189,17.31745,5.85445,1.08000,9484.56000,387.94984,71861.00000,2.00000,0.00000,45.57105,39.45346,6.11759,0.98310,0.00000,390.90872,51.90130,45.50452,6.39678,1.05000,0.00000,349.91554,34.86864,29.22308,5.64556,0.87000,0.00000,460.21500,44913.00000,3.00000,1.00000,67.88682,51.86073,16.02610,1.28939,10201.68000,393.07997,71.36728,54.87943,16.48785,1.36000,10201.68000,355.62068,62.00249,46.75706,15.24542,1.17000,10201.68000,456.41157,71861.00000,3.00000,1.00000,48.69114,37.76414,10.92700,1.38310,10545.12000,387.64436,54.03652,42.81599,11.22053,1.45000,10545.12000,353.71897,39.65382,29.22308,10.43073,1.27000,10545.12000,445.00128,134739.00000,4.00000,2.00000,30.10293,21.18181,8.92112,1.87310,17233.56000,370.84938,33.60450,24.49180,9.11270,1.94000,17233.56000,346.11211,24.18291,15.58569,8.59722,1.76000,17233.56000,412.67213
